#X		#Y		#Wave		#Intensity
3468.462766	9985.843250	1820.470703	8300.257812
3468.462766	9985.843250	1819.475586	8482.160156
3468.462766	9985.843250	1818.480469	8368.554688
3468.462766	9985.843250	1817.484375	8337.189453
3468.462766	9985.843250	1816.489258	8517.526367
3468.462766	9985.843250	1815.493164	8379.070312
3468.462766	9985.843250	1814.497070	8385.060547
3468.462766	9985.843250	1813.500977	8435.853516
3468.462766	9985.843250	1812.503906	8431.874023
3468.462766	9985.843250	1811.507812	8427.895508
3468.462766	9985.843250	1810.510742	8575.677734
3468.462766	9985.843250	1809.513672	8529.386719
3468.462766	9985.843250	1808.516602	8552.747070
3468.462766	9985.843250	1807.519531	8411.985352
3468.462766	9985.843250	1806.521484	8594.466797
3468.462766	9985.843250	1805.523438	8376.690430
3468.462766	9985.843250	1804.526367	8608.815430
3468.462766	9985.843250	1803.527344	8333.960938
3468.462766	9985.843250	1802.529297	8471.604492
3468.462766	9985.843250	1801.531250	8422.905273
3468.462766	9985.843250	1800.532227	8495.912109
3468.462766	9985.843250	1799.534180	8521.713867
3468.462766	9985.843250	1798.535156	8617.018555
3468.462766	9985.843250	1797.536133	8486.413086
3468.462766	9985.843250	1796.536133	8544.462891
3468.462766	9985.843250	1795.537109	8629.783203
3468.462766	9985.843250	1794.537109	8452.107422
3468.462766	9985.843250	1793.537109	8470.443359
3468.462766	9985.843250	1792.537109	8697.083984
3468.462766	9985.843250	1791.537109	8638.502930
3468.462766	9985.843250	1790.537109	8686.541016
3468.462766	9985.843250	1789.536133	8447.042969
3468.462766	9985.843250	1788.535156	8537.224609
3468.462766	9985.843250	1787.534180	8421.722656
3468.462766	9985.843250	1786.533203	8752.167969
3468.462766	9985.843250	1785.532227	8507.873047
3468.462766	9985.843250	1784.530273	8536.065430
3468.462766	9985.843250	1783.529297	8564.246094
3468.462766	9985.843250	1782.527344	8770.651367
3468.462766	9985.843250	1781.525391	8578.499023
3468.462766	9985.843250	1780.522461	8520.043945
3468.462766	9985.843250	1779.520508	8629.850586
3468.462766	9985.843250	1778.517578	8484.825195
3468.462766	9985.843250	1777.515625	8483.299805
3468.462766	9985.843250	1776.512695	8664.762695
3468.462766	9985.843250	1775.509766	8569.253906
3468.462766	9985.843250	1774.505859	8562.767578
3468.462766	9985.843250	1773.502930	8684.799805
3468.462766	9985.843250	1772.499023	8584.393555
3468.462766	9985.843250	1771.495117	8560.610352
3468.462766	9985.843250	1770.491211	8499.783203
3468.462766	9985.843250	1769.487305	8508.127930
3468.462766	9985.843250	1768.482422	8548.570312
3468.462766	9985.843250	1767.478516	8514.931641
3468.462766	9985.843250	1766.473633	8742.951172
3468.462766	9985.843250	1765.468750	8679.672852
3468.462766	9985.843250	1764.463867	8722.518555
3468.462766	9985.843250	1763.458008	8604.990234
3468.462766	9985.843250	1762.453125	8781.026367
3468.462766	9985.843250	1761.447266	8722.715820
3468.462766	9985.843250	1760.441406	8570.728516
3468.462766	9985.843250	1759.435547	8643.132812
3468.462766	9985.843250	1758.428711	8626.776367
3468.462766	9985.843250	1757.422852	8654.784180
3468.462766	9985.843250	1756.416016	8709.882812
3468.462766	9985.843250	1755.409180	8787.132812
3468.462766	9985.843250	1754.402344	8741.202148
3468.462766	9985.843250	1753.395508	8658.349609
3468.462766	9985.843250	1752.388672	8962.077148
3468.462766	9985.843250	1751.380859	8628.123047
3468.462766	9985.843250	1750.373047	8683.162109
3468.462766	9985.843250	1749.365234	8679.120117
3468.462766	9985.843250	1748.357422	8687.381836
3468.462766	9985.843250	1747.349609	8786.653320
3468.462766	9985.843250	1746.340820	8723.566406
3468.462766	9985.843250	1745.332031	8785.910156
3468.462766	9985.843250	1744.323242	8607.293945
3468.462766	9985.843250	1743.314453	8625.387695
3468.462766	9985.843250	1742.305664	8611.525391
3468.462766	9985.843250	1741.295898	8624.695312
3468.462766	9985.843250	1740.287109	8674.710938
3468.462766	9985.843250	1739.277344	8805.764648
3468.462766	9985.843250	1738.267578	8737.847656
3468.462766	9985.843250	1737.256836	8711.695312
3468.462766	9985.843250	1736.247070	8668.367188
3468.462766	9985.843250	1735.236328	8750.233398
3468.462766	9985.843250	1734.226562	8795.257812
3468.462766	9985.843250	1733.214844	8712.677734
3468.462766	9985.843250	1732.204102	8899.972656
3468.462766	9985.843250	1731.193359	8763.443359
3468.462766	9985.843250	1730.181641	8874.638672
3468.462766	9985.843250	1729.169922	8659.705078
3468.462766	9985.843250	1728.159180	8922.859375
3468.462766	9985.843250	1727.146484	8911.416992
3468.462766	9985.843250	1726.134766	8779.907227
3468.462766	9985.843250	1725.122070	8758.693359
3468.462766	9985.843250	1724.110352	8830.569336
3468.462766	9985.843250	1723.097656	8858.333984
3468.462766	9985.843250	1722.084961	8780.796875
3468.462766	9985.843250	1721.071289	8813.455078
3468.462766	9985.843250	1720.058594	8858.338867
3468.462766	9985.843250	1719.044922	9032.912109
3468.462766	9985.843250	1718.031250	8889.331055
3468.462766	9985.843250	1717.017578	8968.422852
3468.462766	9985.843250	1716.003906	8861.593750
3468.462766	9985.843250	1714.989258	8899.086914
3468.462766	9985.843250	1713.975586	8931.674805
3468.462766	9985.843250	1712.960938	8688.013672
3468.462766	9985.843250	1711.946289	8693.741211
3468.462766	9985.843250	1710.931641	8846.085938
3468.462766	9985.843250	1709.916016	9037.465820
3468.462766	9985.843250	1708.901367	8840.373047
3468.462766	9985.843250	1707.885742	8745.930664
3468.462766	9985.843250	1706.870117	8712.568359
3468.462766	9985.843250	1705.854492	8962.420898
3468.462766	9985.843250	1704.837891	9004.699219
3468.462766	9985.843250	1703.822266	8802.909180
3468.462766	9985.843250	1702.805664	8913.520508
3468.462766	9985.843250	1701.789062	8865.516602
3468.462766	9985.843250	1700.772461	8963.877930
3468.462766	9985.843250	1699.755859	9076.833984
3468.462766	9985.843250	1698.738281	8977.620117
3468.462766	9985.843250	1697.720703	8932.073242
3468.462766	9985.843250	1696.703125	9013.284180
3468.462766	9985.843250	1695.685547	8943.377930
3468.462766	9985.843250	1694.667969	8992.880859
3468.462766	9985.843250	1693.649414	9003.389648
3468.462766	9985.843250	1692.631836	8921.342773
3468.462766	9985.843250	1691.613281	9107.184570
3468.462766	9985.843250	1690.594727	8903.416016
3468.462766	9985.843250	1689.576172	8918.798828
3468.462766	9985.843250	1688.556641	8982.848633
3468.462766	9985.843250	1687.537109	9059.040039
3468.462766	9985.843250	1686.518555	9001.397461
3468.462766	9985.843250	1685.498047	8965.666992
3468.462766	9985.843250	1684.478516	8920.220703
3468.462766	9985.843250	1683.458984	8877.222656
3468.462766	9985.843250	1682.438477	8972.806641
3468.462766	9985.843250	1681.417969	9141.269531
